chapter_no,word,word_count
4,is,10
4,find,3
4,them.,1
4,came,8
4,upon,4
4,neat,1
4,house,6
4,on,15
4,which,4
4,bright,2
4,brass,1
4,plate,1
4,name,1
4,w.,1
4,engraved,1
4,it.,3
4,knocking,1
4,hurried,1
4,upstairs,1
4,fear,1
4,lest,1
4,should,2
4,meet,1
4,real,1
4,turned,1
4,before,3
4,found,5
4,gloves.,1
4,queer,1
4,seems,1
4,going,2
4,messages,2
4,suppose,2
4,dinahll,1
4,sending,1
4,next,5
4,fancying,1
4,sort,4
4,thing,8
4,would,3
4,happen,3
4,miss,1
4,come,3
4,directly,1
4,ready,1
4,your,1
4,walk,1
4,coming,3
4,minute,3
4,nurse,1
4,ive,3
4,got,6
4,see,5
4,mouse,1
4,doesnt,1
4,out.,1
4,only,5
4,dont,5
4,think,3
4,theyd,2
4,let,2
4,dinah,2
4,stop,2
4,ordering,1
4,people,1
4,like,7
4,by,4
4,time,6
4,way,5
4,into,6
4,tidy,1
4,room,7
4,window,7
4,hoped,1
4,two,4
4,or,8
4,three,1
4,pairs,1
4,tiny,2
4,up,15
4,just,5
4,leave,1
4,eye,1
4,fell,1
4,bottle,5
4,stood,1
4,near,2
4,glass.,3
4,there,12
4,no,10
4,label,1
4,words,2
4,drink,4
4,nevertheless,1
4,uncorked,1
4,put,6
4,lips.,1
4,know,3
4,interesting,1
4,whenever,1
4,eat,5
4,anything,5
4,ill,5
4,does.,1
4,do,14
4,hope,2
4,itll,1
4,make,4
4,grow,6
4,large,5
4,really,1
4,im,6
4,quite,8
4,tired,2
4,being,5
4,such,2
4,did,6
4,indeed,2
4,sooner,1
4,than,2
4,expected,1
4,drunk,2
4,half,3
4,head,3
4,pressing,1
4,against,4
4,ceiling,1
4,stoop,1
4,save,1
4,neck,1
4,from,3
4,broken.,1
4,hastily,1
4,down,12
4,saying,2
4,thats,2
4,enoughi,1
4,shant,2
4,any,7
4,moreas,1
4,cant,2
4,doori,1
4,wish,4
4,hadnt,3
4,alas,1
4,too,2
4,late,1
4,growing,5
4,kneel,1
4,floor,2
4,another,5
4,not,7
4,even,1
4,tried,3
4,effect,2
4,lying,1
4,one,14
4,elbow,2
4,other,5
4,arm,5
4,curled,1
4,round,5
4,head.,2
4,still,2
4,last,5
4,resource,1
4,foot,2
4,chimney,6
4,more,6
4,whatever,1
4,happens.,1
4,will,4
4,become,1
4,luckily,1
4,magic,1
4,its,13
4,full,1
4,grew,1
4,larger,3
4,uncomfortable,1
4,chance,1
4,ever,2
4,getting,1
4,felt,1
4,unhappy.,1
4,pleasanter,1
4,thought,9
4,poor,3
4,wasnt,1
4,always,1
4,smaller,2
4,ordered,1
4,mice,1
4,rabbits.,1
4,almost,1
4,gone,1
4,holeand,1
4,yetand,1
4,yetits,1
4,rather,1
4,curious,1
4,life,1
4,happened,3
4,used,1
4,read,1
4,fairy,1
4,tales,1
4,fancied,2
4,kind,1
4,never,3
4,middle,2
4,ought,3
4,book,1
4,written,1
4,write,1
4,onebut,1
4,grown,1
4,added,1
4,sorrowful,1
4,least,1
4,theres,2
4,.,1
4,then,15
4,shall,1
4,older,1
4,thatll,1
4,comfort,1
4,waynever,1
4,old,3
4,womanbut,1
4,thenalways,1
4,lessons,2
4,learn,2
4,shouldnt,1
4,foolish,1
4,answered,1
4,herself.,2
4,hardly,3
4,all,13
4,lesson,1
4,books,1
4,taking,2
4,first,3
4,side,2
4,making,2
4,conversation,1
4,altogether,1
4,after,4
4,few,1
4,minutes,1
4,voice,5
4,outside,1
4,stopped,1
4,listen.,1
4,voice.,1
4,pattering,1
4,feet,3
4,stairs.,1
4,knew,1
4,look,3
4,trembled,1
4,till,6
4,shook,1
4,forgetting,1
4,thousand,1
4,times,1
4,reason,1
4,afraid,1
4,presently,1
4,open,1
4,opened,1
4,inwards,1
4,alices,1
4,pressed,1
4,hard,3
4,attempt,1
4,proved,1
4,failure.,1
4,say,2
4,go,5
4,window.,1
4,wont,2
4,waiting,2
4,under,4
4,suddenly,1
4,spread,2
4,hand,2
4,made,7
4,snatch,2
4,air.,2
4,hold,3
4,shriek,1
4,fall,1
4,crash,2
4,broken,3
4,concluded,1
4,possible,1
4,fallen,1
4,cucumber,2
4,frame,1
4,sort.,1
4,voicethe,1
4,rabbitspat,1
4,pat,2
4,digging,2
4,apples,2
4,yer,4
4,honour,4
4,angrily.,1
4,help,1
4,sounds,2
4,tell,4
4,whats,1
4,pronounced,1
4,arrum.,1
4,goose,1
4,saw,1
4,size,4
4,fills,1
4,whole,1
4,does,1
4,that.,1
4,well,4
4,business,1
4,rate,1
4,away,1
4,long,4
4,silence,3
4,could,5
4,hear,1
4,whispers,1
4,coward,1
4,shrieks,1
4,number,1
4,frames,1
4,must,3
4,alice.,1
4,theyll,2
4,pulling,1
4,want,1
4,stay,1
4,longer,1
4,waited,3
4,some,4
4,hearing,1
4,rumbling,1
4,cartwheels,1
4,sound,1
4,many,1
4,voices,1
4,talking,1
4,together,2
4,wheres,1
4,ladder,1
4,bring,1
4,bills,4
4,otherbill,1
4,lad,1
4,em,2
4,cornerno,1
4,tie,1
4,firstthey,1
4,reach,1
4,high,1
4,enough,3
4,yetoh,1
4,particularhere,1
4,catch,1
4,ropewill,1
4,roof,2
4,bear,1
4,mind,1
4,loose,1
4,slateoh,1
4,heads,1
4,below,1
4,loud,2
4,fancywhos,1
4,nay,1
4,downhere,1
4,master,1
4,says,1
4,youre,1
4,has,1
4,shy,1
4,seem,1
4,everything,1
4,wouldnt,1
4,place,1
4,deal,2
4,fireplace,1
4,narrow,1
4,kick,2
4,drew,1
4,far,1
4,animal,1
4,couldnt,1
4,guess,1
4,scratching,1
4,scrambling,1
4,close,1
4,above,1
4,gave,1
4,sharp,2
4,next.,1
4,general,1
4,chorus,1
4,goes,2
4,rabbits,2
4,alongcatch,1
4,hedge,1
4,confusion,1
4,voiceshold,1
4,headbrandy,1
4,nowdont,1
4,choke,1
4,himhow,1
4,fellow,2
4,us,1
4,feeble,1
4,squeaking,1
4,knowno,1
4,thank,1
4,ye,1
4,nowbut,1
4,flustered,1
4,youall,1
4,comes,1
4,jack,1
4,box,1
4,sky,1
4,rocket,1
4,others.,1
4,we,1
4,burn,1
4,set,3
4,dead,2
4,instantly,1
4,sense,1
4,off.,1
4,moving,1
4,barrowful,2
4,begin,1
4,with.,1
4,doubt,2
4,shower,1
4,pebbles,2
4,rattling,1
4,hit,1
4,face.,1
4,shouted,1
4,youd,1
4,produced,1
4,silence.,1
4,surprise,1
4,turning,1
4,cakes,3
4,lay,1
4,idea,2
4,these,1
4,change,1
4,possibly,1
4,suppose.,1
4,swallowed,1
4,delighted,1
4,shrinking,1
4,directly.,1
4,small,1
4,through,1
4,crowd,1
4,animals,1
4,birds,1
4,outside.,1
4,lizard,1
4,held,2
4,guinea,1
4,pigs,1
4,giving,1
4,bottle.,1
4,rush,2
4,appeared,2
4,safe,1
4,thick,1
4,wood.,1
4,wandered,1
4,wood,1
4,right,3
4,second,1
4,lovely,1
4,garden.,1
4,best,1
4,plan.,1
4,sounded,2
4,excellent,1
4,plan,1
4,neatly,1
4,simply,1
4,arranged,1
4,difficulty,1
4,smallest,2
4,while,2
4,peering,1
4,among,1
4,trees,1
4,bark,2
4,over,4
4,hurry.,1
4,enormous,1
4,puppy,6
4,eyes,3
4,feebly,1
4,stretching,1
4,paw,1
4,touch,1
4,her.,1
4,coaxing,1
4,whistle,1
4,terribly,1
4,might,2
4,hungry,1
4,case,1
4,likely,1
4,spite,1
4,coaxing.,1
4,knowing,1
4,picked,1
4,bit,1
4,stick,4
4,whereupon,1
4,jumped,1
4,air,1
4,yelp,1
4,delight,1
4,rushed,1
4,believe,1
4,worry,1
4,dodged,1
4,behind,2
4,thistle,2
4,keep,1
4,tumbled,1
4,heels,1
4,hurry,1
4,thinking,1
4,having,1
4,game,1
4,play,1
4,cart,1
4,horse,1
4,expecting,1
4,every,1
4,trampled,1
4,series,1
4,short,1
4,charges,1
4,running,1
4,forwards,1
4,each,1
4,barking,1
4,hoarsely,1
4,sat,1
4,panting,1
4,tongue,1
4,hanging,1
4,mouth,1
4,shut.,1
4,opportunity,1
4,escape,1
4,breath,1
4,puppys,1
4,faint,1
4,distance.,1
4,yet,1
4,leant,1
4,buttercup,1
4,rest,1
4,fanned,1
4,leaves,1
4,liked,1
4,teaching,1
4,tricks,1
4,ifif,1
4,been,1
4,nearly,1
4,forgotten,1
4,seehow,1
4,managed,1
4,question,2
4,certainly,1
4,looked,3
4,flowers,1
4,blades,1
4,grass,1
4,circumstances.,1
4,mushroom,2
4,same,1
4,height,1
4,both,1
4,sides,1
4,occurred,1
4,top,2
4,stretched,1
4,tiptoe,1
4,peeped,1
4,edge,1
4,immediately,1
4,met,1
4,those,1
4,blue,1
4,caterpillar,1
4,sitting,1
4,arms,1
4,folded,1
4,quietly,1
4,smoking,1
4,hookah,1
4,notice,1
4,else.,1
5,advice,1
5,from,4
5,a,58
5,caterpillar,13
5,the,99
5,and,60
5,alice,32
5,looked,2
5,at,17
5,each,3
5,other,5
5,for,13
5,some,6
5,time,5
5,in,31
5,silence,2
5,last,6
5,took,4
5,hookah,4
5,out,8
5,of,37
5,its,9
5,mouth,5
5,addressed,1
5,her,24
5,languid,1
5,sleepy,1
5,voice.,2
5,who,6
5,are,12
5,you,39
5,said,52
5,caterpillar.,12
5,this,10
5,was,29
5,not,12
5,an,5
5,encouraging,1
5,opening,1
5,conversation.,2
5,replied,5
5,rather,2
5,shyly,1
5,ii,1
5,hardly,3
5,know,5
5,sir,4
5,just,5
5,presentat,1
5,least,2
5,i,46
5,when,5
5,got,6
5,up,3
5,morning,1
5,but,20
5,think,7
5,must,3
5,have,8
5,been,5
5,changed,3
5,several,1
5,times,1
5,since,2
5,then.,1
5,what,12
5,do,11
5,mean,1
5,by,3
5,that,24
5,sternly.,1
5,explain,2
5,yourself,2
5,cant,6
5,myself,3
5,im,15
5,afraid,4
5,because,1
5,see.,1
5,dont,6
5,see,5
5,put,2
5,it,45
5,more,5
5,clearly,1
5,very,15
5,politely,1
5,understand,1
5,to,65
5,begin,1
5,with,8
5,being,1
5,so,11
5,many,2
5,different,3
5,sizes,1
5,day,4
5,is,14
5,confusing.,1
5,isnt,1
5,well,10
5,perhaps,3
5,havent,3
5,found,5
5,yet,5
5,turn,1
5,into,8
5,chrysalisyou,1
5,will,3
5,knowand,1
5,then,6
5,after,4
5,butterfly,1
5,should,4
5,youll,3
5,feel,2
5,little,11
5,queer,2
5,wont,1
5,bit,4
5,your,8
5,feelings,1
5,may,1
5,be,17
5,all,10
5,would,4
5,me,7
5,.,2
5,contemptuously.,1
5,which,10
5,brought,2
5,them,9
5,back,6
5,again,6
5,beginning,3
5,felt,5
5,irritated,1
5,caterpillars,1
5,making,1
5,such,5
5,short,1
5,remarks,1
5,she,44
5,drew,1
5,herself,6
5,gravely,1
5,ought,1
5,tell,3
5,first.,1
5,why,5
5,here,1
5,another,4
5,puzzling,2
5,question,1
5,as,34
5,could,3
5,any,2
5,good,5
5,reason,2
5,seemed,4
5,unpleasant,1
5,state,1
5,mind,2
5,turned,3
5,away.,1
5,come,5
5,called,1
5,her.,2
5,ive,8
5,something,3
5,important,1
5,say,3
5,sounded,1
5,promising,1
5,certainly,2
5,came,3
5,again.,4
5,keep,2
5,temper,1
5,swallowing,1
5,down,11
5,anger,1
5,could.,1
5,no,9
5,thought,5
5,might,3
5,wait,1
5,had,14
5,nothing,4
5,else,1
5,worth,1
5,hearing.,1
5,minutes,3
5,puffed,1
5,away,2
5,without,2
5,speaking,1
5,unfolded,1
5,arms,2
5,youre,6
5,am,1
5,remember,2
5,things,2
5,usedand,1
5,same,1
5,size,6
5,ten,1
5,together,1
5,tried,6
5,how,4
5,doth,1
5,busy,1
5,bee,1
5,melancholy,1
5,repeat,1
5,old,5
5,father,5
5,william,3
5,folded,1
5,hands,4
5,began,4
5,young,1
5,man,1
5,hair,1
5,has,2
5,become,1
5,white,1
5,incessantly,1
5,stand,1
5,on,4
5,head,3
5,age,1
5,right,6
5,my,13
5,youth,6
5,his,4
5,son,1
5,feared,1
5,injure,1
5,brain,1
5,now,5
5,perfectly,2
5,sure,2
5,none,1
5,mentioned,1
5,before,2
5,grown,1
5,most,1
5,uncommonly,1
5,fat,1
5,somersault,1
5,door,1
5,pray,2
5,sage,1
5,he,1
5,shook,2
5,grey,1
5,locks,1
5,kept,2
5,limbs,1
5,supple,1
5,use,3
5,ointmentone,1
5,shilling,1
5,box,1
5,allow,1
5,sell,1
5,couple,1
5,jaws,1
5,too,1
5,weak,1
5,anything,3
5,tougher,1
5,than,1
5,suet,1
5,finished,1
5,goose,1
5,bones,1
5,beak,1
5,did,3
5,manage,1
5,law,1
5,argued,1
5,case,1
5,wife,1
5,muscular,1
5,strength,1
5,gave,2
5,jaw,1
5,lasted,1
5,rest,1
5,life.,1
5,one,7
5,suppose,2
5,eye,1
5,steady,1
5,ever,1
5,balanced,1
5,eel,1
5,end,2
5,nose,1
5,made,2
5,awfully,1
5,clever,1
5,answered,1
5,three,4
5,questions,1
5,enough,3
5,give,1
5,airs,1
5,can,4
5,listen,1
5,stuff,2
5,off,4
5,or,5
5,ill,1
5,kick,1
5,stairs,1
5,quite,4
5,timidly,1
5,words,1
5,altered.,1
5,wrong,1
5,decidedly,1
5,there,6
5,minutes.,1
5,first,3
5,speak.,1
5,want,2
5,asked.,1
5,oh,2
5,particular,1
5,hastily,2
5,only,1
5,doesnt,1
5,like,5
5,changing,1
5,often,1
5,know.,2
5,never,5
5,much,2
5,contradicted,1
5,life,1
5,losing,1
5,temper.,1
5,content,1
5,larger,1
5,if,5
5,wouldnt,2
5,inches,3
5,wretched,1
5,height,2
5,be.,1
5,indeed,2
5,angrily,1
5,rearing,1
5,itself,1
5,upright,1
5,spoke,2
5,exactly,1
5,high,1
5,used,3
5,pleaded,1
5,poor,2
5,piteous,1
5,tone.,1
5,wish,1
5,creatures,1
5,easily,2
5,offended,1
5,get,3
5,smoking,1
5,waited,1
5,patiently,1
5,until,2
5,chose,1
5,speak,1
5,minute,4
5,two,3
5,yawned,1
5,once,2
5,twice,1
5,itself.,1
5,mushroom,4
5,crawled,1
5,grass,1
5,merely,1
5,remarking,1
5,went,2
5,side,4
5,make,3
5,grow,2
5,taller,2
5,shorter.,1
5,herself.,1
5,asked,1
5,aloud,1
5,moment,3
5,sight.,1
5,remained,1
5,looking,3
5,thoughtfully,1
5,trying,2
5,were,2
5,sides,1
5,round,2
5,difficult,1
5,question.,1
5,however,2
5,stretched,1
5,far,2
5,they,3
5,go,2
5,broke,1
5,edge,1
5,hand.,1
5,nibbled,1
5,hand,1
5,try,1
5,effect,1
5,next,3
5,violent,1
5,blow,1
5,underneath,1
5,chin,2
5,struck,1
5,foot,2
5,deal,2
5,frightened,1
5,sudden,1
5,change,1
5,lost,1
5,shrinking,1
5,rapidly,1
5,set,2
5,work,2
5,eat,2
5,bit.,2
5,pressed,1
5,closely,1
5,against,1
5,room,1
5,open,2
5,managed,1
5,swallow,1
5,morsel,1
5,lefthand,1
5,heads,1
5,free,2
5,tone,4
5,delight,1
5,alarm,1
5,shoulders,2
5,nowhere,1
5,immense,1
5,length,1
5,neck,4
5,rise,1
5,stalk,1
5,sea,1
5,green,3
5,leaves,2
5,lay,1
5,below,1
5,alice.,3
5,where,1
5,moving,1
5,about,4
5,result,1
5,follow,1
5,except,1
5,shaking,1
5,among,4
5,distant,1
5,leaves.,1
5,chance,1
5,getting,2
5,delighted,1
5,find,1
5,bend,1
5,direction,1
5,serpent.,1
5,succeeded,2
5,curving,1
5,graceful,1
5,zigzag,1
5,going,2
5,dive,1
5,tops,1
5,trees,3
5,under,1
5,wandering,1
5,sharp,1
5,hiss,1
5,draw,1
5,hurry,1
5,large,1
5,pigeon,10
5,flown,1
5,face,1
5,beating,1
5,violently,1
5,wings.,1
5,serpent,8
5,screamed,1
5,pigeon.,2
5,indignantly.,1
5,let,1
5,alone,1
5,repeated,1
5,subdued,1
5,added,1
5,kind,2
5,sob,1
5,every,2
5,way,1
5,seems,1
5,suit,1
5,idea,2
5,talking,2
5,roots,1
5,banks,1
5,hedges,1
5,attending,1
5,those,1
5,serpents,3
5,theres,3
5,pleasing,1
5,puzzled,1
5,saying,1
5,till,2
5,finished.,1
5,wasnt,1
5,trouble,1
5,hatching,1
5,eggs,5
5,look,1
5,night,1
5,wink,1
5,sleep,1
5,these,2
5,weeks,1
5,sorry,1
5,youve,1
5,annoyed,1
5,meaning.,1
5,id,1
5,taken,1
5,highest,1
5,tree,1
5,wood,1
5,continued,1
5,raising,1
5,voice,1
5,shriek,1
5,thinking,1
5,needs,1
5,wriggling,1
5,sky,1
5,ugh,1
5,aim,1
5,invent,1
5,iim,1
5,girl,2
5,doubtfully,1
5,remembered,2
5,number,1
5,changes,2
5,gone,1
5,through,1
5,day.,1
5,likely,1
5,story,1
5,deepest,1
5,contempt.,1
5,seen,1
5,girls,2
5,denying,1
5,it.,2
5,telling,1
5,tasted,2
5,egg,1
5,truthful,1
5,child,1
5,believe,1
5,theyre,1
5,thats,1
5,say.,1
5,new,1
5,silent,1
5,opportunity,1
5,adding,1
5,does,1
5,matter,1
5,whether,1
5,matters,1
5,happens,1
5,shouldnt,1
5,yours,1
5,raw.,1
5,sulky,1
5,settled,1
5,nest.,1
5,crouched,1
5,entangled,1
5,branches,1
5,stop,1
5,untwist,1
5,while,1
5,still,1
5,held,1
5,pieces,1
5,carefully,1
5,nibbling,2
5,growing,1
5,sometimes,2
5,shorter,1
5,bringing,1
5,usual,1
5,height.,1
5,long,1
5,near,2
5,strange,1
5,few,1
5,usual.,1
5,half,1
5,plan,1
5,done,2
5,thing,1
5,beautiful,1
5,gardenhow,1
5,wonder,1
5,suddenly,1
5,upon,2
5,place,1
5,house,2
5,four,1
5,feet,1
5,high.,2
5,whoever,1
5,lives,1
5,itll,1
5,frighten,1
5,their,1
5,wits,1
5,righthand,1
5,venture,1
5,nine,1
6,pig,8
6,and,82
6,pepper,3
6,for,17
6,a,71
6,minute,3
6,or,11
6,two,6
6,she,56
6,stood,1
6,looking,3
6,at,20
6,the,149
6,house,5
6,wondering,1
6,what,10
6,to,81
6,do,11
6,next,3
6,when,15
6,suddenly,3
6,footman,12
6,in,36
6,livery,3
6,came,4
6,running,1
6,out,12
6,of,43
6,wood,3
6,considered,1
6,him,5
6,be,18
6,because,5
6,he,13
6,was,41
6,otherwise,1
6,judging,1
6,by,7
6,his,8
6,face,4
6,only,10
6,would,11
6,have,5
6,called,1
6,fish,4
6,rapped,1
6,loudly,1
6,door,8
6,with,18
6,knuckles.,1
6,it,72
6,opened,3
6,another,3
6,round,4
6,large,8
6,eyes,4
6,like,16
6,frog,2
6,both,3
6,footmen,1
6,alice,36
6,noticed,1
6,had,15
6,powdered,1
6,hair,1
6,that,29
6,curled,1
6,all,14
6,over,4
6,their,4
6,heads.,1
6,felt,6
6,very,10
6,curious,2
6,know,8
6,about,4
6,crept,1
6,little,14
6,way,7
6,listen.,1
6,began,5
6,producing,1
6,from,6
6,under,1
6,arm,1
6,great,3
6,letter,1
6,nearly,4
6,as,27
6,himself,1
6,this,15
6,handed,1
6,other,6
6,saying,3
6,solemn,2
6,tone,4
6,duchess.,1
6,an,7
6,invitation,2
6,queen,3
6,play,4
6,croquet.,2
6,repeated,2
6,same,3
6,changing,1
6,order,1
6,words,3
6,queen.,1
6,duchess,13
6,then,8
6,they,4
6,bowed,1
6,low,1
6,curls,1
6,got,2
6,entangled,1
6,together.,1
6,laughed,1
6,so,20
6,much,12
6,run,1
6,back,2
6,into,13
6,fear,1
6,hearing,1
6,her,12
6,peeped,1
6,gone,3
6,sitting,5
6,on,18
6,ground,1
6,near,1
6,staring,1
6,stupidly,1
6,up,11
6,sky.,1
6,went,10
6,timidly,4
6,knocked.,1
6,theres,3
6,no,9
6,sort,4
6,use,2
6,knocking,2
6,said,47
6,reasons.,1
6,first,5
6,im,6
6,side,1
6,you,30
6,are,3
6,secondly,1
6,theyre,3
6,making,1
6,such,2
6,noise,2
6,inside,2
6,one,7
6,could,10
6,possibly,1
6,hear,2
6,you.,2
6,certainly,3
6,there,10
6,most,4
6,extraordinary,1
6,going,2
6,withina,1
6,constant,1
6,howling,3
6,sneezing,3
6,every,2
6,now,4
6,crash,1
6,if,14
6,dish,1
6,kettle,1
6,been,3
6,broken,1
6,pieces.,1
6,please,4
6,how,4
6,am,5
6,i,34
6,get,9
6,might,4
6,some,7
6,sense,1
6,your,3
6,without,4
6,attending,1
6,we,1
6,between,1
6,us.,1
6,instance,1
6,were,7
6,knock,1
6,let,1
6,know.,2
6,sky,1
6,time,5
6,speaking,1
6,thought,10
6,decidedly,1
6,uncivil.,1
6,but,12
6,perhaps,3
6,cant,2
6,help,2
6,herself,9
6,top,1
6,head.,1
6,any,3
6,rate,1
6,answer,1
6,questions.how,1
6,aloud.,1
6,shall,2
6,sit,2
6,here,5
6,remarked,1
6,till,2
6,tomorrow,1
6,moment,2
6,plate,1
6,skimming,1
6,straight,1
6,footmans,1
6,head,2
6,just,7
6,grazed,1
6,nose,4
6,broke,1
6,pieces,1
6,against,1
6,trees,1
6,behind,2
6,him.,1
6,day,4
6,maybe,1
6,continued,1
6,exactly,1
6,nothing,2
6,happened.,1
6,asked,1
6,again,11
6,louder,1
6,tone.,1
6,footman.,1
6,thats,4
6,question,1
6,doubt,2
6,did,9
6,not,18
6,told,1
6,so.,1
6,its,17
6,really,1
6,dreadful,1
6,muttered,1
6,creatures,1
6,argue.,1
6,enough,1
6,drive,1
6,crazy,1
6,seemed,3
6,think,5
6,good,4
6,opportunity,2
6,repeating,1
6,remark,2
6,variations.,1
6,off,5
6,days,1
6,days.,1
6,alice.,7
6,anything,1
6,whistling.,1
6,oh,6
6,talking,2
6,desperately,1
6,hes,1
6,perfectly,1
6,idiotic,1
6,in.,1
6,led,1
6,right,6
6,kitchen,2
6,which,11
6,full,2
6,smoke,1
6,end,3
6,three,1
6,legged,1
6,stool,1
6,middle,1
6,nursing,3
6,baby,11
6,cook,7
6,leaning,1
6,fire,3
6,stirring,2
6,cauldron,2
6,soup.,1
6,too,2
6,soup,3
6,well,5
6,sneezing.,1
6,air.,2
6,even,3
6,sneezed,1
6,occasionally,1
6,alternately,1
6,moments,1
6,pause.,1
6,things,2
6,sneeze,1
6,cat,17
6,hearth,1
6,grinning,1
6,ear,2
6,ear.,1
6,tell,2
6,me,5
6,quite,8
6,sure,3
6,whether,3
6,manners,1
6,speak,3
6,why,1
6,grins,1
6,cheshire,4
6,why.,1
6,last,2
6,word,1
6,sudden,1
6,violence,1
6,jumped,1
6,saw,3
6,addressed,1
6,took,3
6,courage,1
6,didnt,3
6,cats,2
6,always,1
6,grinned,3
6,fact,1
6,grin.,1
6,can,2
6,em,1
6,do.,1
6,dont,7
6,politely,1
6,feeling,1
6,pleased,3
6,conversation.,2
6,fact.,1
6,introduce,1
6,subject,1
6,while,4
6,trying,1
6,fix,1
6,once,1
6,set,2
6,work,2
6,throwing,1
6,everything,1
6,within,1
6,reach,1
6,babythe,1
6,irons,1
6,followed,1
6,shower,1
6,saucepans,1
6,plates,1
6,dishes.,1
6,notice,1
6,them,2
6,hit,1
6,already,1
6,impossible,2
6,say,3
6,blows,1
6,hurt,1
6,not.,1
6,mind,2
6,youre,5
6,doing,1
6,cried,1
6,jumping,1
6,down,4
6,agony,1
6,terror.,1
6,goes,1
6,precious,1
6,unusually,1
6,saucepan,1
6,flew,1
6,close,1
6,carried,2
6,off.,2
6,everybody,1
6,minded,1
6,own,1
6,business,1
6,hoarse,1
6,growl,2
6,world,1
6,go,6
6,deal,2
6,faster,1
6,than,3
6,does.,1
6,advantage,1
6,who,2
6,glad,1
6,showing,1
6,knowledge.,1
6,make,2
6,night,1
6,see,9
6,earth,1
6,takes,1
6,twenty,2
6,four,2
6,hours,2
6,turn,3
6,axis,1
6,axes,1
6,chop,1
6,glanced,1
6,rather,4
6,anxiously,2
6,meant,1
6,take,2
6,hint,1
6,busily,1
6,listening,1
6,is,2
6,twelve,1
6,bother,1
6,never,1
6,abide,1
6,figures,1
6,child,3
6,singing,1
6,lullaby,1
6,giving,1
6,violent,1
6,shake,1
6,line,1
6,roughly,1
6,boy,2
6,beat,2
6,sneezes,2
6,does,1
6,annoy,1
6,knows,1
6,teases.,1
6,chorus.,2
6,joined,1
6,wow,6
6,sang,1
6,second,1
6,verse,1
6,song,1
6,kept,2
6,tossing,1
6,violently,2
6,poor,3
6,thing,6
6,howled,1
6,hardly,1
6,severely,1
6,my,4
6,thoroughly,1
6,enjoy,1
6,pleases,1
6,may,2
6,nurse,1
6,bit,2
6,flinging,1
6,spoke.,1
6,must,3
6,ready,1
6,croquet,2
6,hurried,1
6,room.,1
6,threw,1
6,frying,1
6,pan,1
6,after,4
6,missed,1
6,her.,1
6,caught,2
6,difficulty,1
6,queer,2
6,shaped,2
6,creature,3
6,held,1
6,arms,1
6,legs,1
6,directions,1
6,star,1
6,snorting,1
6,steam,1
6,engine,1
6,doubling,1
6,itself,3
6,straightening,1
6,altogether,2
6,hold,2
6,it.,2
6,soon,1
6,made,2
6,proper,2
6,twist,1
6,knot,1
6,keep,2
6,tight,1
6,left,2
6,foot,1
6,prevent,1
6,undoing,1
6,open,1
6,away,2
6,kill,1
6,wouldnt,3
6,murder,1
6,leave,1
6,loud,1
6,grunted,4
6,reply,1
6,.,1
6,grunt,1
6,expressing,1
6,yourself.,1
6,looked,5
6,matter,2
6,more,4
6,snout,1
6,real,1
6,also,1
6,getting,2
6,extremely,1
6,small,1
6,look,1
6,all.,1
6,sobbing,1
6,tears.,2
6,dear,1
6,seriously,1
6,ill,1
6,sobbed,1
6,silence.,1
6,beginning,2
6,home,1
6,alarm.,1
6,mistake,1
6,neither,1
6,nor,1
6,less,1
6,absurd,1
6,carry,1
6,further.,1
6,relieved,1
6,trot,1
6,quietly,2
6,wood.,1
6,grown,1
6,dreadfully,1
6,ugly,1
6,makes,1
6,handsome,1
6,think.,1
6,thinking,1
6,children,1
6,knew,2
6,pigs,1
6,change,1
6,startled,1
6,seeing,1
6,bough,1
6,tree,1
6,few,1
6,yards,1
6,natured,1
6,still,1
6,long,3
6,claws,1
6,many,1
6,teeth,1
6,ought,2
6,treated,1
6,respect.,1
6,puss,1
6,name,1
6,however,2
6,wider.,1
6,come,3
6,far,1
6,on.,1
6,depends,1
6,where,3
6,want,2
6,cat.,5
6,care,1
6,doesnt,1
6,somewhere,1
6,added,1
6,explanation.,1
6,walk,1
6,enough.,1
6,denied,1
6,tried,1
6,question.,1
6,people,2
6,live,1
6,direction,3
6,waving,2
6,paw,2
6,lives,2
6,hatter,2
6,march,4
6,hare.,1
6,visit,1
6,either,1
6,mad.,5
6,among,1
6,mad,6
6,remarked.,1
6,here.,2
6,proved,1
6,begin,1
6,dogs,1
6,grant,1
6,suppose,2
6,dog,1
6,growls,1
6,angry,1
6,wags,1
6,tail,3
6,pleased.,1
6,wag,1
6,angry.,1
6,therefore,1
6,call,2
6,purring,1
6,growling,1
6,should,2
6,havent,1
6,invited,1
6,yet.,1
6,youll,1
6,vanished.,1
6,surprised,1
6,used,1
6,happening.,1
6,place,1
6,appeared,1
6,again.,2
6,bye,1
6,became,1
6,id,2
6,forgotten,1
6,ask.,1
6,turned,1
6,natural,1
6,way.,1
6,vanished,2
6,waited,1
6,half,1
6,expecting,1
6,appear,1
6,walked,2
6,hare,3
6,live.,1
6,ive,2
6,seen,2
6,hatters,1
6,before,2
6,will,1
6,interesting,1
6,wont,1
6,raving,2
6,madat,1
6,least,1
6,march.,1
6,branch,1
6,tree.,1
6,fig,1
6,replied,1
6,wish,2
6,appearing,1
6,vanishing,1
6,giddy.,1
6,slowly,1
